3357,5126,1880,4298,5744,701,4955,977,600,720,6055,5910,5064,717,5312,4104,1931,4621,1252,5089,3301,1108,1015,1679,227,1127,3805,5535,2405,634,2960,4589,2090,266,2476,4492,4154,2225,398,1654,3464,5233,5155,5243,4646,3593,2593,2458,1488,1766,5506,4143,2296,4855,2272,5497,4708,1100,2023,245,1597,4964,4557,1207,4501,3681,91,6003,197,1887,6271,1828,4134,5763,2990,5115,3469,1155,4933,5863,2102,825,2536,2777,1494,5555,6437,1974,2805,4388,2540,3916,89,4925,2273,2836,1313,713,170,3109,6441,5085,5166,3005,472,1343,1527,1002,6048,4366,5647,4171,6220,2613,3525,6136,5093,5254,2633,5354,1107,3313,4910,5706,1195,6107,3616,2246,936,3629,4745,5070,3208,3680,4210,842,976,5252,2099,3209,1192,4176,2833,4228,6451,2796,5159,6086,3245,1901,4041,999,2942,4219,800,1401,4316,3543,6213,2525,3361,4068,298,4688,1607,2372,5353,6445,3505,5590,2938,316,883,520,3870,2865,4617,5426,21,4147,3888,4334,3440,5664,2869,6008,1259,1566,2286,1530,2454,5817,689,6443,1388,935,3717,5748,5844,2309,2763,5830,5413,2529,4593,5858,2171,2605,5349,3134,190,5231,1071,3021,5734,61,4558,3057,1647,410,1031,578,4861,2621,1105,4754,1214,5335,2993,1220,6076,3551,6161,5599,3774,3961,3674,2041,4958,697,189,3429,807,1490,4696,4384,5021,2713,6268,147,5627,1549,759,5465,4587,3803,2918,2580,1135,4302,3064,879,2060,1106,127,1190,5263,3037,4307,3031,974,5092,4322,3149,1466,1412,3935,5556,5336,3582,2552,5419,226,1097,4886,4466,2029,1886,6030,1003,2188,132,4256,3059,3338,5330,6225,5009,1870,27,4713,1165,36,4762,5958,3697,4835,5173,4710,4553,6150,4491,1109,1092,1161,180,4792,5574,891,3878,519,3333,2331,6083,5575,5145,2314,5095,1580,6435,5849,909,2320,3799,6071,6007,2235,5762,5127,340,3941,22,4062,3591,6004,5444,1967,2074,779,4460,2220,3284,320,5980,871,2726,5446,6182,5615,5343,4812,3829,4724,5898,6101,5090,3127,5955,624,4512,3818,1544,5547,1166,3032,3180,819,5846,2998,5250,3100,3367,4714,293,230,1588,3344,6058,6187,465,3715,478,4662,1303,6215,1051,3360,2449,3020,505,1432,567,4206,6010,2106,2026,593,5051,5533,5505,4697,2065,1152,1224,587,2096,934,209,327,626,6450,553,5344,5848,3181,6069,3514,5342,2983,3592,4318,381,1912,771,4045,3621,2466,2745,4983,109,604,5682,6427,4411,5629,1556,3335,5568,4760,152,3290,4614,2249,5073,1080,2305,3171,3561,2835,596,5755,2378,867,2578,5587,2809,153,3904,4387,2587,4908,4389,4490,4704,1484,3859,4600,3340,5110,3439,1730,5101,3984,4528,5150,3028,2397,4556,1231,3292,5283,3576,6017,967,5386,2233,6353,440,142,1397,5841,461,2403,218,1909,4590,4946,2115,5880,48,4365,1005,2720,884,5946,6376,5403,5192,1587,4783,2808,5450,5971,4709,3617,4712,4404,3760,5558,4626,1227,6103,6351,5600,1504,1297,108,2455,2950,2093,5695,3701,219,2441,5732,464,271,3046,2797,4438,4978,5800,1425,822,6060,4977,499,2053,4018,2442,2215,1376,321,6280,6275,4922,5116,5855,5552,5370,3139,2804,808,1538,5333,5532,4398,1275,4080,1131,2982,5181,2693,6224,5268,3788,3106,4323,1333,4233,1539,5500,5295,2949,2969,994,2878,5700,3187,5668,2849,3970,5710,220,5601,5271,6073,742,3780,6155,6163,3347,3197,924,3974,2342,811,4879,5912,2558,1745,4603,2088,1054,6281,2451,670,5248,4551,4027,1009,5959,1478,514,392,1971,2683,1561,2927,2620,6418,5593,1206,303,198,1198,3971,3363,2793,3179,2344,2479,3452,3240,2948,4280,809,5757,4669,2126,5461,3189,2052,2740,2544,6203,2291,4213,4897,5661,3136,2627,4372,5001,269,3655,5509,4681,93,4942,201,5358,2045,787,613,2909,4151,1694,6005,3663,5502,5657,718,914,1849,4962,3619,4654,128,2782,399,4137,5081,6370,1528,5691,3956,5658,778,5836,3559,1356,3723,2533,318,698,5272,4353,5854,4972,1049,140,3689,5372,3097,4988,3118,1991,3231,5945,684,5689,2935,3976,5201,5303,4618,4194,130,3213,4114,3730,5913,709,5072,4486,2107,1731,649,6245,1410,4304,4472,1428,2028,5985,906,6000,4661,5539,2754,2557,4506,2708,283,1575,6360,4543,1160,5808,6130,4358,5191,1282,4142,2080,3570,2898,260,2853,1347,1444,3538,4746,5550,3095,1235,3496,4312,700,3436,5165,133,4540,3198,5919,2033,3133,1146,5804,496,860,1617,5466,5493,431,3193,1634,6046,4205,2880,2852,2646,762,2706,3165,1639,401,981,2386,1946,2268,3528,1962,4795,1331,1774,2191,1138,923,4595,5908,1382,1018,2368,6106,1641,3099,3327,5648,4731,6145,3421,2205,4240,1980,3895,1325,1158,448,3237,3931,3609,10,2323,3350,4050,213,5860,5756,5656,2484,1744,1848,2218,2941,3370,3669,4503,6216,3910,6202,4061,5224,854,3650,638,375,769,317,3732,5812,6414,5026,5043,247,2004,1572,5495,4265,403,1250,233,5512,5900,3758,4220,4054,6129,2895,4185,2566,2915,3157,4200,4515,3475,4235,2018,6303,3300,3120,4612,4414,4021,3894,4990,6297,6031,4973,3130,6423,1720,4059,2802,2027,456,3861,205,3470,3521,2940,2864,5338,2760,5649,3785,703,1810,6306,3527,4801,280,4446,5374,3349,4968,2837,2486,3066,4992,4667,4455,487,3769,3934,4003,1677,890,2884,1403,1954,5852,3297,1990,2354,3573,6398,3329,5412,2021,666,1662,5740,40,2968,1782,525,798,4497,1560,2108,5241,1123,722,6164,3132,4427,5273,1629,2704,3176,3879,4786,4520,1676,2943,4832,2123,1010,2890,4463,6347,4890,3500,3410,4918,333,3012,3644,4555,856,645,1667,5059,5255,5595,730,1236,2810,4150,5,5082,3250,947,1959,4170,4430,5837,2389,1966,3468,5084,6358,2480,5572,2826,4252,5436,872,6109,6343,6341,804,4533,122,4954,2710,6022,2912,1225,1911,1437,1074,2799,940,4881,5845,4970,6433,1935,1543,4477,59,3938,4698,1405,4351,5839,1503,2653,3129,988,2427,4461,2642,4599,2814,875,90,3567,3635,5561,4297,1710,1584,2717,2380,4527,3052,5904,5739,1875,3802,676,2121,790,4959,995,1535,1922,6406,1645,738,1319,2025,6415,5862,6171,5989,4576,5728,5421,1142,3477,210,1168,4706,4880,5670,2436,2434,544,1414,920,2104,2159,5640,764,1404,2196,3006,4683,5418,2695,6126,5125,6205,1384,81,6144,1616,5075,2506,1423,938,6025,2973,749,5514,5940,1145,2483,6285,4500,5199,3234,216,187,2114,2764,4237,3944,6013,4848,5827,4130,1653,996,1039,4809,5705,3914,2542,2654,3029,6090,5986,4716,63,1995,2508,2152,2607,1485,5030,4845,1622,3161,3640,3079,4128,3476,4266,801,328,422,4680,1468,4980,4966,5288,5814,5137,2961,3626,5799,38,5613,1525,2933,4462,4742,56,300,6337,3070,1256,2572,181,3712,4315,2838,1407,2830,101,3368,5347,2614,1324,3025,5878,1750,644,2839,5660,3690,2302,1095,2790,1464,3657,1665,4877,4789,3262,5931,313,2247,3600,2248,1702,5610,5874,792,5853,3168,3530,4223,1879,2700,2501,6417,4899,1798,4726,4748,3389,4645,4359,4177,3812,3425,5604,204,4094,3053,6047,5294,5745,2827,3111,2634,2169,2624,3549,1088,6335,1345,4794,2240,2226,5345,4538,4866,4162,284,1749,4044,2014,6429,685,5544,2815,1789,3067,1896,3420,5516,784,5498,4627,3924,4987,1342,6178,5277,4418,1326,899,358,4109,3765,3184,3044,5206,5769,594,26,6114,324,2212,2742,5328,332,558,2676,4118,5025,6359,1149,2819,1602,4468,3002,2867,4854,1625,6253,1692,1910,5569,5375,1508,723,3622,3353,2518,2383,4088,6123,5280,1084,1787,581,3836,4516,4502,2346,3124,53,5780,3516,277,2497,1846,5529,515,1958,4484,2831,1361,1355,3212,5645,4891,1579,6033,824,6283,4326,2236,2778,6075,5400,2203,6310,1687,5869,6166,2813,4522,799,5002,1553,652,4573,1170,5149,531,3432,3400,3695,5401,400,4038,1077,913,3296,1143,2322,2957,4113,1475,5278,1773,5518,103,4924,1422,3718,646,5873,4743,3128,6127,2997,5017,1697,326,6279,610,518,84,2356,1481,2850,406,3653,714,3564,5715,4385,3834,4422,2659,6416,2175,569,745,1985,4092,4949,3004,3572,2229,629,2848,3248,1133,3459,3346,5193,5327,1558,2232,1873,4800,115,918,2752,3047,4659,2459,1244,1098,2549,5776,2407,4930,3919,1022,1837,3933,3989,795,3341,4865,3122,2046,1628,5987,67,1029,6207,1469,6162,4508,4187,4288,2893,6186,2520,611,1053,3821,5991,2402,2694,642,5795,5175,3858,4274,5260,3864,1229,141,3205,2573,4493,2505,4518,4033,3159,1047,4935,4394,1202,2054,5428,6219,5766,850,186,1232,3594,1845,6223,826,1918,3431,3394,4437,3637,5782,2546,6291,3319,1788,1642,551,2288,6316,2989,1418,2876,2083,5731,3472,1014,5314,3326,6244,3210,2178,5520,4984,1988,2665,73,2326,5440,3962,3283,3480,5086,4435,6334,3763,4069,5965,3982,159,851,5147,5563,731,5925,5623,6322,6286,3019,2079,5999,1330,1569,1021,4752,2064,6174,747,2800,2900,4874,2698,2275,3614,176,336,3611,1118,2350,1610,1577,4644,1465,3336,2577,1025,5635,3615,887,5806,5180,880,3994,3790,5022,6156,1559,4525,254,3041,5281,2499,2447,781,3705,2319,639,428,5633,1370,3794,5478,2758,4300,1643,131,6015,3045,3080,5870,6154,5227,2522,3694,5194,3195,4465,5146,4952,2358,2928,5076,3816,4905,942,5169,2278,5470,2910,5031,508,5266,2682,963,5407,194,2980,4047,5770,2199,1369,248,5983,2749,2625,1908,1660,5212,5290,5616,3058,507,1122,1257,3738,395,188,4471,3756,2526,2267,2664,3556,3135,3911,2467,1993,3378,2874,4380,2192,5794,4609,3865,383,2327,2581,5232,49,4785,2951,5891,1970,2345,2119,3716,874,5921,3822,5650,6227,1764,6380,1518,1364,2338,5077,961,6131,2423,6241,3088,4338,5029,4932,3749,5420,2303,6315,2894,4129,5019,4663,255,1862,6356,5519,3252,2965,4505,3515,5603,1891,2674,3375,1725,633,46,4566,3713,2069,1306,5546,3868,3229,733,4546,3903,1381,1526,5602,4758,5371,1554,3396,1442,1402,1783,15,6288,3830,3102,1226,4123,2603,253,3783,3345,6039,5930,4383,6183,2376,794,6100,6420,3190,5202,711,4101,1551,5217,2016,912,5284,4653,6362,4221,3656,3365,5698,391,5679,5068,1247,1757,4268,866,6317,1678,1451,4325,1399,2632,1937,6119,6326,984,1116,3188,6102,746,983,705,2184,3454,228,2221,4354,5360,4469,6278,812,5065,6424,5820,1069,5759,442,3584,5387,5113,2089,2098,3117,2164,2153,2292,2120,3985,6054,1279,6021,2411,6239,2270,4032,5388,3445,4912,3766,1823,5362,2078,3214,5678,2795,1682,4741,5752,2637,4931,4267,4074,4346,5722,4707,4799,4495,1831,100,1772,2582,43,97,2618,576,561,1208,2075,4395,5164,3114,715,4473,259,4321,4953,4444,2715,857,1933,5667,4671,2834,1172,1273,5458,4570,2187,3272,3520,3668,2930,5078,4320,4331,735,1762,5195,3737,5005,3964,4842,816,5396,5315,5711,6134,4592,1103,4956,349,5964,3216,2381,3603,5947,5060,2896,1498,5823,627,1030,4236,2254,4420,278,1964,6050,4403,937,1814,3642,3781,83,1191,3753,4892,2639,3239,3273,4999,3929,5323,765,831,2575,5643,5096,1036,3018,339,2223,1293,706,3305,2481,156,1670,1264,3207,4923,2257,5467,6332,1571,2842,5802,4674,4436,2871,5680,2534,1547,2260,1900,527,50,3696,4183,2385,1984,1219,1997,966,3741,5112,998,4675,489,5750,2530,1514,5352,4377,434,5781,4481,3314,4893,1681,6385,2134,5773,2959,5736,793,2460,521,5262,5579,1708,2374,4840,1506,4345,1868,3246,426,5651,6289,4192,1929,1516,1448,2721,4070,5788,763,2244,3921,3958,169,2133,3618,3359,2412,5856,5485,3670,5557,3815,979,1987,5350,5592,524,2877,5948,4827,4703,1736,3908,350,5265,158,4936,2167,3427,1221,1093,837,3691,232,377,1975,3948,2409,955,164,4360,6300,5337,229,1942,5792,2689,545,1878,206,5992,3175,5669,5583,6143,4610,3826,5285,6056,4521,2276,4805,6105,3001,1150,267,6147,2224,3215,175,5960,4202,1721,6432,3488,457,1919,3448,2443,1186,3776,6057,3233,1486,4024,1441,3373,4402,1852,928,3729,3839,4830,5746,6063,430,1298,6366,4559,3235,6217,425,1099,3510,1606,2668,2116,5214,2811,900,3223,32,4588,2059,3315,708,6080,1063,2258,4004,4262,1940,5963,5104,2684,2807,5548,433,2964,1304,1265,2158,4340,3624,5455,237,1042,2655,1646,3155,1204,4598,3446,2688,5306,1222,533,314,2061,5411,6200,5355,1542,5311,3419,2504,3409,4222,2995,2979,4329,1024,4766,3896,3196,2669,5531,348,5464,599,5838,948,5606,4920,2367,1923,4314,4571,2956,3307,3759,2638,4606,23,5056,3750,459,2003,4357,5088,5979,2563,5508,6124,6251,5008,4939,5982,1805,3813,1187,2085,2630,1583,3772,3236,2049,3598,3492,1801,4860,1657,767,3110,1758,2828,4197,5772,1582,6121,1729,1829,261,2881,5774,4937,2762,830,2340,4083,2553,1480,3271,3376,76,834,4441,704,311,3502,1251,3764,736,3091,3083,6097,3850,3787,820,4273,5102,116,4526,1309,821,5907,3202,4421,9,3511,3008,443,102,4721,315,2349,4363,876,493,6196,6113,4867,4965,4507,972,1159,4628,814,4279,3354,2768,1462,4373,1963,2548,6311,3762,236,817,1277,958,6061,1012,2084,5524,4110,5477,3383,6037,739,3820,3407,4242,5427,439,754,546,4040,2334,4264,1567,3093,196,4884,5309,4090,3013,3507,424,1276,3082,5329,5313,4450,3872,608,4826,137,2882,3936,5760,5053,2939,4744,757,2707,4705,2181,3565,1709,896,2461,3403,2629,919,1793,5696,797,510,1776,562,5431,500,5905,5783,129,702,1620,1696,6373,1151,2907,1952,1948,3983,3249,6206,6330,5439,2503,4419,1806,641,6452,3852,3405,363,6140,3308,4658,1148,3586,2971,4067,6072,5106,1406,5317,1354,4075,5245,3693,566,1046,4689,4433,2333,453,6189,4904,4673,4723,5777,4093,1026,3228,3800,4849,4808,420,4676,5626,4272,3597,4301,2237,5751,3147,6019,126,6214,6345,257,3062,1379,4244,2759,2691,969,6038,1011,2962,672,12,4053,5239,2109,4898,4549,4568,3588,1286,2574,6274,2885,6372,2165,5653,4648,4470,4133,3724,1827,4010,2656,5764,4632,4914,2321,3743,185,6138,1059,2670,653,4467,5105,1864,1420,2263,5218,6175,5977,157,5885,3667,1907,3744,2406,1128,2714,1735,5540,5886,19,2975,5727,3299,2773,3721,66,3009,707,2806,1771,2140,5209,1136,458,2832,1004,3098,931,3632,6336,522,5761,1470,4856,690,2926,3217,5109,6049,4155,4480,3513,4000,2005,3771,4247,3112,5282,1740,1199,4513,3119,1733,1627,2514,910,3151,1817,1851,471,2509,4868,5129,2252,3084,5785,6333,6377,2352,4872,1365,5367,5594,310,5684,5573,1260,1599,659,3682,203,3023,449,4140,5565,1839,1807,4594,5480,3211,5652,3415,528,1043,5235,1087,1211,1288,3035,4763,2985,1913,2937,4718,2256,364,3224,1271,4545,1739,5003,4903,1038,2594,1502,1593,6221,1892,3612,5066,2936,3734,3866,5503,1390,4203,4552,2892,1070,3491,635,5046,4400,1672,240,5685,2780,734,1124,6378,4883,355,4487,5644,4386,2124,3751,3408,1666,1934,1719,2382,1545,5530,347,1359,4270,5432,4078,1950,4629,989,2482,5620,4057,165,5749,3880,2921,1389,3471,1144,5564,5828,4356,1996,5918,4934,6266,4834,1443,3678,5117,1421,4838,8,4452,1818,4026,6257,2570,4005,4029,3778,1779,5153,1272,5632,6397,1134,2600,6396,3959,2195,396,4337,2517,1989,1664,3545,1769,411,2316,631,5120,2550,3523,6235,3546,37,1156,3757,3379,5404,6115,4519,5984,491,6265,6160,5666,1019,668,5636,2851,1223,1183,5525,1193,5484,5057,4072,1076,4734,813,2183,342,1495,1619,1241,31,3814,5801,1649,829,662,4542,5107,6249,1955,2112,6393,3960,4755,4928,39,34,3387,4859,959,385,6006,4871,897,3268,3949,4534,1363,2492,2731,1673,183,4454,3529,5690,4623,191,5901,3987,6028,3817,2673,1746,2589,852,1865,184,3392,2370,1459,388,5914,6079,987,1763,5639,82,3351,3955,4198,6277,693,4253,4685,3726,1310,2541,1998,4802,346,4887,2963,6439,3092,3504,1844,5259,1568,1335,4146,1727,5704,1429,3156,2623,4607,2987,2816,5275,4112,696,5007,3742,1590,446,3854,2279,5778,1419,1285,208,1734,6295,6146,6394,2929,2966,1449,1600,4660,5058,4563,751,2030,3104,1926,3522,3243,80,1897,3986,4317,3581,1281,6254,343,3918,5103,35,6059,2022,1023,3323,1218,286,970,5182,4747,827,3,3219,710,1337,5348,1096,3024,212,3672,5236,65,4127,4028,2619,372,2430,560,4341,729,1943,2675,1289,120,1777,2422,3071,2419,3390,1182,1321,5123,3441,4695,308,1061,1027,3779,4604,2103,1902,281,1874,3628,1308,4344,3537,3164,168,3553,1452,1812,6453,536,1385,4239,1850,3827,4378,5673,5726,1327,3909,4494,2846,6293,2468,2924,6148,4043,2369,3424,3081,6381,1505,2198,1268,4013,4682,2628,1094,4483,6374,3011,2328,4839,2841,4077,2774,886,4767,2318,2746,2723,6390,107,4107,5672,6116,3406,4876,4023,4031,5325,2410,6229,4651,199,4065,4282,435,106,1595,975,564,3381,246,6125,619,3773,466,174,1876,3574,2315,4759,3857,2556,5906,2105,5197,932,455,2495,3372,3495,4393,5567,5939,5177,6199,4263,3078,6149,2626,846,5504,4875,6256,2510,3302,761,4488,3397,6307,2977,1487,5013,1973,2357,5138,864,4738,651,334,1075,1699,4772,4166,2931,239,2142,5200,5720,2588,953,3907,4896,1353,5456,4258,1177,110,6188,2238,1147,2498,4981,1380,5840,3893,3411,1374,3461,2490,665,760,3736,686,5204,3844,4361,3334,285,5899,4818,5399,4647,5758,6269,5622,2347,557,907,2585,3293,3391,3977,5475,44,5410,3478,1703,6139,5775,3692,2590,2408,1705,16,6313,4015,1863,1194,2390,5924,3398,3905,4447,780,4347,2945,2769,1234,5611,3927,421,4116,4863,4440,584,4938,5707,4781,2343,4125,6350,2863,945,5973,712,5768,3267,3848,4885,1301,3795,1947,3038,397,6095,3777,3920,1555,2000,2657,68,5302,921,4049,231,3089,2008,621,5663,195,1499,4295,3833,2488,4757,4778,273,3244,262,1045,5542,4777,1056,1853,3806,6430,1366,290,5067,94,4428,4888,4275,1983,5099,6403,288,387,3932,753,4499,3101,274,1493,5581,849,2472,3922,1838,1457,4246,354,2440,3199,5966,4164,6184,1398,2127,1044,2703,962,3620,3770,118,3623,5119,498,5190,1477,5605,1185,5024,2976,4711,944,1125,3542,4611,1062,3428,6084,6383,1858,1249,2801,1534,4732,1001,5733,1438,475,361,5790,3651,4769,5725,1671,2493,4058,1409,296,3183,1179,2904,2666,2584,1450,2332,4619,4211,4229,3925,3532,5694,2736,2770,451,555,1944,6363,4350,2091,5234,337,512,973,6234,2438,4188,5438,2457,3544,1121,3589,5334,6208,4063,650,617,2586,2399,2650,1284,750,4967,585,3382,92,5607,2825,1732,1651,202,4947,1570,4921,1821,6132,971,895,3241,2213,2901,5482,1520,4601,1394,2681,1650,5055,6436,2986,992,1006,2339,3358,5619,6407,2306,1712,2567,5310,2094,877,4749,4313,3226,6282,4539,1951,1882,5829,1057,5630,6141,3320,1737,6255,2991,1693,5943,2640,193,4376,4761,5942,516,5481,535,2487,4822,1715,5699,991,2056,6218,5033,5634,3286,4811,2092,1811,5385,678,2535,6438,2424,3015,5121,885,252,1883,3172,1623,5269,2652,5118,2716,5063,2113,1445,3569,6367,4633,1430,4132,803,172,5560,5584,1706,5741,4733,3875,1283,5767,5448,4397,2981,5712,1280,4496,2692,1253,1742,2738,915,5970,362,5972,3484,3485,1316,5655,4089,423,3608,6405,5156,6152,5809,28,123,2300,1630,3550,4684,3030,3704,4824,2012,589,582,3203,5098,5791,3356,279,657,5933,2452,2988,4982,2413,3946,155,4208,2160,5881,3547,6193,4740,2753,6314,5032,5709,282,3884,502,4352,3832,1471,3837,1287,647,331,3144,250,1258,2696,2789,5708,3601,3968,3883,5468,4281,2,3943,2077,265,4096,5585,1322,6051,4804,4996,2999,4042,4207,3536,1685,4847,3947,4293,2916,3331,3659,946,3474,3662,5692,1613,3700,4596,1898,4963,3371,5976,1855,3636,2301,1230,256,4413,565,3605,3950,6319,1082,853,1871,2280,6364,5366,3671,5923,3995,3426,1759,1178,394,5143,3761,4650,1581,4289,3227,3456,4944,1174,4106,4694,6237,5491,1802,861,4793,6066,47,3930,1274,2266,1392,5332,4843,4410,737,2206,881,1196,4991,251,2351,656,2824,3509,4581,806,591,4580,6020,3141,2785,4375,2373,616,409,3648,5683,2173,3264,917,4882,2913,3754,5012,1246,2996,3804,4417,5247,4929,1557,1111,2489,1175,2453,2209,476,1197,5062,4825,3418,1680,5071,419,941,5494,4333,4504,6190,2047,3733,602,3075,5148,5319,1411,1367,4173,3466,258,64,3540,5416,3590,5080,2917,6409,5144,568,5861,625,4,1932,4091,859,1513,3554,179,2648,1189,1203,217,3825,3455,1052,367,1472,716,5276,223,4381,3140,6068,5818,986,3318,2128,556,6440,4257,5208,1792,2211,3797,1815,4215,5810,6299,2011,2067,1822,2087,6040,454,70,1040,2156,1608,4035,3003,1994,3220,3374,5786,5014,843,1741,4756,291,5292,3116,2667,1240,2555,5094,4335,4196,4665,5665,99,2649,4511,3266,4406,1835,1065,4532,2297,2641,2537,4677,4878,3786,1383,4245,5479,370,5528,3899,5893,783,687,1317,3422,5554,4243,1496,4169,4006,4453,5237,2658,5408,4894,6402,4332,4382,3801,4919,4079,3658,297,1689,5591,540,4541,4597,2329,559,2031,5293,4011,4591,2954,1986,4797,3606,1188,6110,2662,5167,2036,2219,580,2471,2384,3993,2125,2709,5222,5489,3917,1707,926,3519,6240,1573,6273,3981,3437,6065,2122,5716,2728,5887,79,2040,1796,1755,171,4085,5917,6412,1102,6,3902,3942,4036,2967,6387,3969,1139,2524,2312,4105,3585,148,359,58,5553,3638,3980,5935,2908,1563,481,1633,888,4550,6168,4434,1795,3467,1881,5139,3740,3889,5515,6120,930,6092,6342,6263,5308,3325,6413,6181,4727,5492,4615,3404,2051,1957,5813,2431,1434,6419,495,538,5737,3285,490,5134,1847,513,429,4672,6228,3890,592,1803,386,3148,3847,5490,3560,623,57,2081,4415,2044,1066,985,4776,353,5796,6230,1400,6259,6327,5834,606,743,2073,2210,1115,791,6032,1884,1842,3107,3840,5507,5916,1474,4775,4374,2631,3587,2170,4212,484,5158,768,4702,1017,1162,5825,5471,3731,323,1756,3722,1163,5363,724,2636,289,5220,1164,294,5131,4913,272,1638,5321,4569,810,6434,4426,3279,3808,3036,24,990,4635,3531,3173,1537,1748,5034,632,1976,4153,3652,1594,3269,1824,2958,4458,2502,4008,5228,2295,5884,4161,6290,3401,4348,1519,486,3449,2592,2671,1781,4961,4423,933,3906,4641,5868,2168,4853,470,5847,943,2622,6012,1350,2794,357,2923,543,3254,3274,4284,1834,5771,1691,5163,5824,5543,2141,463,1688,4823,5867,4989,4997,3912,1184,1328,6173,3604,6348,957,2186,5686,1906,5041,3506,4087,5270,3767,1981,4720,5307,3388,5136,6082,211,4226,5735,5978,365,3885,5378,4160,2803,1068,2496,4261,4149,2148,3311,154,595,5383,4765,2228,4841,5304,3294,2919,5128,2426,3641,6108,4309,5805,4664,192,356,5842,6446,2190,1765,5297,2162,4174,4124,3146,1632,5614,4204,3143,2182,4814,3631,4976,144,2217,2872,5462,1770,111,6027,893,4064,3483,725,878,570,1794,6042,5359,3720,5576,5373,4306,5298,6099,1836,2494,5596,5035,2847,3055,270,688,501,1992,2465,1439,3054,1358,6238,325,5443,5890,1307,6093,1000,3096,1435,2448,2672,4630,1467,4009,4167,840,5926,3625,483,1299,1718,4583
5902,5242,51
114,5929,1091,1565
4095,3288,2500,1800,243,4084
485,5261
1104,882
3965,1013,3479,5389,6384,3386,5390
3494,4278,1591
6267,1675
5351,2645
5476,5430
5937,6325
